id,pid,ms_zoning,lot_frontage,lot_area,lot_shape,lot_config,neighborhood,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,foundation,bsmt_qual,bsmtfin_type_1,bsmtfin_type_2,total_bsmt_sf,heating_qc,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_qual,totrms_abvgrd,fireplaces,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,fence,mo_sold,yr_sold,saleprice,house_age,remod_years,tot_bath,tot_outdoor_space,price_per_sqft,log_saleprice
2437,528275060,RL,0.0,8121,IR1,Inside,Gilbert,1Fam,2Story,6,5,2000,2000,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,Unf,Unf,953.0,Ex,953,711,1664,0.0,0.0,2,1,3,TA,7,1,Attchd,2000.0,RFn,2.0,460.0,Y,100,40,0,0,0,none,1,2006,172400,6,6,2.5,140,65.87695834925488,12.05757263721173
1123,528462040,FV,95.0,11639,Reg,Corner,Somerst,1Fam,1Story,7,5,2007,2008,Gable,CemntBd,CmentBd,none,0.0,Gd,PConc,Gd,Unf,Unf,1428.0,Ex,1428,0,1428,0.0,0.0,2,0,3,Gd,6,0,Attchd,2007.0,Fin,2.0,480.0,Y,0,120,0,0,0,none,12,2008,182000,1,0,2.0,120,63.72549019607843,12.111761966058932
2398,528150080,RL,121.0,13758,IR1,Inside,NridgHt,1Fam,1Story,9,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,430.0,Ex,PConc,Ex,GLQ,Unf,1792.0,Ex,1792,0,1792,1.0,0.0,2,0,2,Gd,6,1,Attchd,2005.0,RFn,3.0,925.0,Y,204,49,0,0,0,none,3,2006,372397,1,0,3.0,253,103.90541294642857,12.82771576849868
1420,906204280,RL,0.0,9771,IR3,Corner,SawyerW,1Fam,2Story,6,5,1995,2002,Gable,HdBoard,HdBoard,BrkFace,190.0,Gd,PConc,Gd,LwQ,Unf,1077.0,Ex,1093,1721,2814,0.0,1.0,2,1,4,Gd,9,1,BuiltIn,1995.0,Fin,2.0,614.0,Y,48,32,0,0,216,GdPrv,6,2008,260000,13,6,3.0,296,66.82086867129273,12.468436909997665
2693,903454020,RM,50.0,9000,Reg,Inside,IDOTRR,1Fam,1Story,5,4,1919,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,TA,Unf,Unf,610.0,Ex,819,0,819,0.0,0.0,1,0,2,Gd,4,0,none,0.0,none,0.0,0.0,N,0,0,0,0,0,none,9,2006,72000,87,56,1.0,0,50.38488453463961,11.184421397998193
1370,903481100,RM,60.0,10320,Reg,Inside,IDOTRR,2fmCon,2Story,3,3,1915,1950,Gable,AsphShn,AsphShn,None,0.0,Fa,PConc,TA,Unf,Unf,536.0,Ex,808,536,1344,0.0,0.0,2,0,3,TA,8,0,none,0.0,none,0.0,0.0,N,42,0,204,0,0,none,5,2008,82375,93,58,2.0,246,43.816489361702125,11.319037271804808
392,527378140,RL,0.0,10448,IR1,Corner,NWAmes,1Fam,SLvl,6,6,1972,1972,Gable,HdBoard,HdBoard,BrkFace,333.0,TA,CBlock,TA,Unf,Unf,689.0,TA,1378,741,2119,0.0,0.0,2,1,3,TA,7,1,Attchd,1972.0,RFn,2.0,583.0,Y,0,104,0,0,0,GdPrv,8,2009,158000,37,37,2.5,104,56.267806267806264,11.970350312009105
1351,903236010,RM,50.0,8635,Reg,Inside,BrkSide,1Fam,1.5Fin,5,5,1948,2001,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,BLQ,GLQ,672.0,TA,1072,213,1285,1.0,0.0,1,0,2,TA,6,0,Detchd,1948.0,Unf,1.0,240.0,Y,0,0,0,0,0,MnPrv,1,2008,127000,60,7,2.0,0,64.89524782830864,11.751942365440728
246,906201120,RL,83.0,11980,Reg,Inside,SawyerW,1Fam,1Story,7,5,1987,1987,Gable,Plywood,Plywood,BrkFace,177.0,Gd,CBlock,Gd,GLQ,Unf,1433.0,Ex,1433,0,1433,1.0,0.0,1,1,1,Gd,4,2,Attchd,1987.0,RFn,2.0,528.0,Y,0,278,0,0,266,MnPrv,6,2010,270000,23,23,2.5,544,94.2079553384508,12.506177237980511
802,906201130,RL,79.0,12327,IR1,Inside,SawyerW,1Fam,1.5Fin,8,8,1983,2009,Gable,Wd Sdng,Wd Sdng,None,0.0,Gd,CBlock,Gd,GLQ,Unf,1496.0,Ex,1496,636,2132,1.0,0.0,1,1,1,Gd,5,1,BuiltIn,1983.0,Fin,2.0,612.0,Y,349,40,0,0,0,none,9,2009,316600,26,0,2.5,389,87.26571113561191,12.66539442642905
1404,905402090,RL,124.0,11512,IR1,Corner,Edwards,1Fam,SLvl,6,7,1959,2006,Gable,Plywood,Plywood,BrkFace,84.0,TA,CBlock,TA,ALQ,Unf,1019.0,Gd,1357,0,1357,1.0,0.0,1,0,2,Ex,5,1,Basment,1959.0,RFn,1.0,312.0,Y,0,0,0,0,163,GdPrv,5,2008,177000,49,2,2.0,163,74.4949494949495,12.083905011555967
803,906203120,RL,90.0,14684,IR1,CulDSac,SawyerW,1Fam,1Story,7,7,1990,1991,Hip,HdBoard,HdBoard,BrkFace,234.0,Gd,CBlock,Gd,ALQ,BLQ,2158.0,Gd,2196,0,2196,0.0,0.0,2,0,3,Gd,7,1,Attchd,1990.0,RFn,3.0,701.0,Y,84,70,0,0,0,none,6,2009,271900,19,18,2.0,154,62.448323380799266,12.513189630620563
1595,923225150,RM,0.0,2665,Reg,Inside,MeadowV,TwnhsE,2Story,5,6,1976,1976,Gable,CemntBd,CmentBd,None,0.0,TA,PConc,Gd,Unf,Unf,264.0,TA,616,688,1304,0.0,0.0,1,1,3,TA,4,1,BuiltIn,1976.0,Fin,1.0,336.0,Y,141,24,0,0,0,none,6,2008,115000,32,32,1.5,165,73.34183673469387,11.652687407345388
1319,902330010,RM,50.0,5250,Reg,Inside,OldTown,1Fam,2Story,8,5,1872,1987,Gable,MetalSd,MetalSd,None,0.0,TA,BrkTil,TA,LwQ,Unf,684.0,Fa,938,1215,2358,0.0,0.0,2,0,4,TA,8,0,none,0.0,none,0.0,0.0,Y,0,54,20,0,0,none,12,2008,122000,136,21,2.0,74,40.1051939513478,11.711776323715394
2231,909475230,RL,70.0,18044,IR1,CulDSac,Crawfor,1Fam,1Story,8,5,1986,1986,Gable,WdShing,Plywood,None,0.0,Gd,CBlock,Gd,Unf,Unf,279.0,Gd,2726,0,2726,0.0,0.0,2,1,2,Gd,6,1,Attchd,1986.0,Fin,2.0,691.0,Y,216,64,169,0,0,none,8,2007,315000,21,21,2.5,449,104.82529118136439,12.66032791780777
2162,907410050,RL,79.0,9245,IR1,Inside,CollgCr,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Unf,Unf,939.0,Ex,939,858,1797,0.0,0.0,2,1,3,Gd,8,0,Attchd,2006.0,RFn,2.0,639.0,Y,144,53,0,0,0,none,4,2007,213500,1,1,2.5,197,78.03362573099415,12.271392111650817
2622,535451190,RL,60.0,7200,Reg,Inside,NAmes,1Fam,1Story,5,7,1950,1950,Hip,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,none,none,none,0.0,TA,1040,0,1040,0.0,0.0,1,0,2,TA,5,0,Detchd,1950.0,Unf,2.0,625.0,Y,0,0,0,0,0,none,6,2006,109500,56,56,1.0,0,105.28846153846153,11.603679828238693
1300,902201120,RM,50.0,6000,Reg,Inside,OldTown,1Fam,1Story,5,5,1948,1950,Gable,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,ALQ,BLQ,789.0,Ex,789,0,789,0.0,0.0,1,0,2,TA,5,0,Detchd,1948.0,Unf,1.0,250.0,Y,0,0,0,0,0,none,4,2008,115000,60,58,1.0,0,72.87705956907477,11.652687407345388
2505,533206040,FV,34.0,3628,Reg,Inside,Somerst,TwnhsE,1Story,7,5,2004,2004,Gable,MetalSd,MetalSd,None,0.0,Gd,PConc,Gd,Unf,Unf,1143.0,Ex,1143,0,1143,0.0,0.0,1,1,1,Gd,5,1,Attchd,2004.0,RFn,2.0,588.0,Y,0,191,0,0,0,none,5,2006,176400,2,2,1.5,191,77.16535433070867,12.080509422554828
582,534127170,RL,0.0,9156,IR1,Inside,NWAmes,1Fam,1Story,6,7,1968,1968,Hip,BrkFace,BrkFace,None,0.0,TA,CBlock,TA,Unf,Unf,1489.0,Gd,1489,0,1489,0.0,0.0,2,0,3,Gd,7,1,Attchd,1968.0,RFn,2.0,462.0,Y,0,0,0,0,0,none,8,2009,185750,41,41,2.0,0,62.374076561450636,12.132156962580005
1458,907254020,RL,73.0,9066,IR1,Inside,CollgCr,1Fam,2Story,8,5,1999,2000,Gable,VinylSd,VinylSd,BrkFace,320.0,Gd,PConc,Gd,GLQ,Unf,1004.0,Ex,1004,848,1852,0.0,0.0,2,1,3,Gd,7,2,Attchd,1999.0,Fin,3.0,660.0,Y,224,106,0,0,0,GdPrv,12,2008,230000,9,8,2.5,330,80.53221288515407,12.345834587905333
281,908203100,RL,64.0,6410,Reg,Inside,Edwards,1Fam,1Story,4,5,1958,1958,Hip,WdShing,Wd Shng,None,0.0,TA,CBlock,TA,Unf,Unf,960.0,Ex,960,0,960,0.0,0.0,1,0,3,TA,5,0,none,0.0,none,0.0,0.0,Y,0,0,0,0,0,MnPrv,5,2010,90000,52,52,1.0,0,46.875,11.407564949312402
1499,908154235,RL,313.0,63887,IR3,Corner,Edwards,1Fam,2Story,10,5,2008,2008,Hip,Stucco,Stucco,Stone,796.0,Ex,PConc,Ex,GLQ,Unf,6110.0,Ex,4692,950,5642,2.0,0.0,2,1,3,Ex,12,3,Attchd,2008.0,Fin,2.0,1418.0,Y,214,292,0,0,0,none,1,2008,160000,0,0,4.5,506,13.614703880190605,11.982929094215963
2298,923230180,RL,54.0,7244,Reg,Inside,Mitchel,1Fam,SFoyer,5,7,1970,1970,Gable,VinylSd,VinylSd,None,0.0,TA,CBlock,Gd,ALQ,Unf,768.0,Ex,768,0,768,1.0,0.0,1,0,2,TA,5,0,Detchd,1987.0,Unf,2.0,624.0,Y,104,0,0,0,0,none,4,2007,129500,37,37,2.0,104,84.30989583333333,11.771436160121729
2580,535180020,RL,72.0,10152,Reg,Inside,NAmes,1Fam,1Story,6,6,1956,1994,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,BLQ,Unf,1124.0,Ex,1124,0,1124,1.0,0.0,1,0,3,TA,6,1,Attchd,1956.0,Fin,1.0,353.0,Y,0,211,180,0,142,none,5,2006,153000,50,12,2.0,533,68.06049822064057,11.938193200374572
568,533210020,FV,30.0,3000,Reg,Inside,Somerst,TwnhsE,2Story,6,5,2009,2009,Gable,VinylSd,VinylSd,Stone,76.0,Gd,PConc,Gd,GLQ,Unf,612.0,Ex,612,612,1224,0.0,0.0,2,1,2,Gd,4,0,Detchd,2009.0,RFn,2.0,528.0,Y,0,234,0,0,0,none,6,2009,173733,0,0,2.5,234,94.62581699346406,12.065274916913605
1807,531363020,RL,63.0,7500,Reg,Inside,SawyerW,1Fam,1Story,6,5,2006,2007,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,Unf,Unf,1100.0,Ex,1100,0,1100,0.0,0.0,1,1,3,TA,6,0,none,0.0,none,0.0,0.0,Y,0,136,0,0,0,none,6,2007,146000,1,0,1.5,136,66.36363636363636,11.891361900690473
129,534431070,RL,120.0,17360,Reg,Corner,NAmes,1Fam,1.5Fin,6,6,1949,1950,Gable,MetalSd,MetalSd,Stone,340.0,TA,CBlock,TA,Rec,Unf,782.0,TA,1019,537,1556,0.0,0.0,2,0,3,TA,6,1,Attchd,1949.0,Unf,2.0,470.0,Y,0,0,150,0,0,none,1,2010,172500,61,60,2.0,150,73.78100940975193,12.058152515453552
2294,923229100,RL,0.0,15957,IR1,Corner,Mitchel,1Fam,SLvl,6,6,1977,1977,Gable,HdBoard,Plywood,None,0.0,TA,PConc,Gd,GLQ,Unf,1244.0,TA,1356,0,1356,2.0,0.0,2,0,3,TA,6,1,Attchd,1977.0,Fin,2.0,528.0,Y,1424,0,0,0,0,MnPrv,9,2007,188000,30,30,4.0,1424,72.3076923076923,12.144197241812087
1860,533254130,RL,80.0,9600,Reg,FR2,Veenker,1Fam,1Story,6,8,1976,1976,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,Gd,ALQ,Unf,1262.0,Ex,1262,0,1262,0.0,1.0,2,0,3,TA,6,1,Attchd,1976.0,RFn,2.0,460.0,Y,298,0,0,0,0,none,5,2007,181500,31,31,2.5,298,71.90966719492869,12.109010932687042
839,907131090,RL,43.0,10667,IR2,CulDSac,CollgCr,1Fam,2Story,7,6,1996,1996,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,GLQ,ALQ,799.0,Ex,827,834,1661,1.0,0.0,2,1,3,Gd,6,1,Attchd,1996.0,RFn,2.0,550.0,Y,158,61,0,0,0,none,4,2009,212000,13,13,3.5,219,86.17886178861788,12.26434155365415
2349,527355060,RL,81.0,10530,Reg,Inside,NWAmes,1Fam,2Story,7,5,1978,1978,Gable,Plywood,Plywood,BrkFace,68.0,TA,CBlock,TA,Unf,Unf,945.0,TA,945,912,1857,0.0,0.0,2,1,4,TA,8,1,Attchd,1978.0,RFn,2.0,482.0,Y,400,105,0,0,0,GdPrv,7,2006,188900,28,28,2.5,505,67.41613133476089,12.1489730534896
1903,534450110,RL,50.0,5000,Reg,Inside,BrkSide,1Fam,1Story,3,3,1946,1950,Gable,WdShing,Wd Shng,None,0.0,Fa,CBlock,Fa,LwQ,Unf,666.0,Fa,666,0,666,0.0,1.0,1,0,2,Gd,4,0,none,0.0,none,0.0,0.0,N,0,52,0,0,0,MnPrv,4,2007,64500,61,57,1.5,52,48.42342342342342,11.074420502783864
234,905352140,RL,0.0,17082,IR1,CulDSac,ClearCr,1Fam,2Story,6,5,1978,1992,Gable,VinylSd,VinylSd,BrkFace,288.0,TA,PConc,Gd,ALQ,Unf,1117.0,Ex,1117,864,1981,1.0,0.0,2,1,4,Gd,8,1,Attchd,1978.0,Fin,2.0,522.0,Y,336,104,0,0,0,none,5,2010,230000,32,18,3.5,440,74.24144609425436,12.345834587905333
2172,908127060,RL,74.0,16287,Reg,Inside,Edwards,1Fam,1.5Fin,5,6,1925,1950,Gable,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,ALQ,BLQ,901.0,TA,901,450,1351,1.0,0.0,1,0,3,TA,7,1,Detchd,1975.0,Unf,2.0,576.0,N,0,0,43,0,100,none,7,2007,122000,82,57,2.0,143,54.174067495559505,11.711776323715394
2588,535325340,RL,65.0,11050,Reg,Inside,NAmes,1Fam,1Story,5,5,1956,1956,Hip,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,LwQ,Unf,1005.0,Ex,1005,0,1005,0.0,0.0,1,0,2,TA,6,1,Attchd,1956.0,Unf,1.0,319.0,Y,0,0,0,0,288,none,7,2006,133500,50,50,1.0,288,66.41791044776119,11.801856756822442
1289,902105020,RM,60.0,10440,Reg,Corner,OldTown,1Fam,1.5Fin,6,7,1920,1950,Gable,BrkFace,Wd Sdng,None,0.0,Gd,BrkTil,Gd,LwQ,Unf,1510.0,Ex,1584,1208,2792,0.0,0.0,2,0,5,TA,8,2,Detchd,1920.0,Unf,2.0,520.0,Y,0,547,0,0,480,MnPrv,6,2008,256000,88,58,2.0,1027,59.507205950720596,12.4529327234617
1596,923225200,RM,41.0,2665,Reg,Inside,MeadowV,TwnhsE,2Story,5,7,1976,1976,Gable,CemntBd,CmentBd,None,0.0,TA,PConc,Gd,ALQ,Unf,550.0,TA,925,550,1475,0.0,0.0,2,0,4,TA,6,1,Attchd,1976.0,Unf,1.0,336.0,Y,92,26,0,0,0,none,5,2008,129500,32,32,2.0,118,63.95061728395062,11.771436160121729
264,907250030,RL,80.0,10389,Reg,Inside,CollgCr,1Fam,1Story,8,5,2003,2003,Hip,CemntBd,CmentBd,BrkFace,320.0,Gd,PConc,Gd,GLQ,Unf,1978.0,Ex,1978,0,1978,1.0,0.0,2,1,3,Gd,8,1,Attchd,2003.0,RFn,3.0,850.0,Y,188,25,0,0,0,none,5,2010,318000,7,7,3.5,213,80.38422649140546,12.669806661762314
451,528172060,RL,70.0,9658,IR1,Inside,NridgHt,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,Stone,383.0,Gd,PConc,Gd,Unf,Unf,1598.0,Gd,1606,0,1606,0.0,0.0,2,0,3,Gd,6,1,Attchd,2006.0,RFn,3.0,871.0,Y,230,60,0,0,0,none,7,2009,255900,3,3,2.0,290,79.8689138576779,12.45254202214788
536,531363050,RL,63.0,7500,Reg,Inside,SawyerW,1Fam,1Story,6,5,2004,2004,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,Unf,Unf,1158.0,Ex,1158,0,1158,0.0,0.0,1,1,3,Gd,5,0,none,0.0,none,0.0,0.0,Y,0,50,0,0,0,none,8,2009,143500,5,5,1.5,50,61.96027633851468,11.874090314181814
43,528138020,RL,79.0,14122,IR1,Inside,NridgHt,1Fam,1Story,8,5,2005,2006,Hip,CemntBd,CmentBd,BrkFace,240.0,Gd,PConc,Ex,GLQ,Unf,1822.0,Ex,1822,0,1822,0.0,0.0,2,0,3,Ex,8,1,Attchd,2005.0,RFn,3.0,678.0,Y,0,119,0,0,0,none,2,2010,259000,5,4,2.0,119,71.07574094401757,12.464583340681674
2223,909428120,RL,0.0,21000,Reg,Corner,Crawfor,1Fam,1Story,6,5,1953,1953,Hip,Wd Sdng,Wd Sdng,BrkFace,184.0,TA,CBlock,Gd,ALQ,Rec,1809.0,TA,2259,0,2259,1.0,0.0,2,0,3,Gd,7,2,Basment,1953.0,Unf,2.0,450.0,Y,166,120,192,0,0,MnPrv,10,2007,217000,54,54,3.0,478,53.343166175024585,12.287652632522597
2009,903206170,RL,70.0,8737,IR1,Inside,BrkSide,1Fam,1.5Fin,6,7,1923,1950,Gable,BrkFace,Wd Sdng,None,0.0,TA,BrkTil,Gd,Rec,Unf,1065.0,Ex,915,720,1635,0.0,0.0,1,1,3,TA,6,1,Detchd,1950.0,Unf,2.0,440.0,Y,0,38,0,144,0,none,5,2007,210000,84,57,1.5,182,77.77777777777777,12.254862809699606
394,527402220,RL,0.0,8750,IR1,Inside,NAmes,1Fam,1Story,5,6,1970,1970,Gable,MetalSd,MetalSd,BrkFace,76.0,TA,CBlock,TA,BLQ,Unf,1002.0,TA,1002,0,1002,1.0,0.0,1,0,3,TA,5,0,Detchd,1973.0,Unf,2.0,902.0,Y,0,0,0,0,0,MnPrv,8,2009,148500,39,39,2.0,0,74.10179640718563,11.908340237224891
1738,528222050,RL,73.0,8499,IR1,Inside,Gilbert,1Fam,2Story,6,5,2006,2007,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,Unf,Unf,616.0,Ex,616,796,1412,0.0,0.0,2,1,3,Gd,6,1,BuiltIn,2007.0,Fin,2.0,432.0,Y,0,36,0,0,0,none,3,2007,156932,1,0,2.5,36,77.38264299802762,11.963567869487337
1196,534225110,RL,72.0,11072,IR1,Inside,NAmes,Duplex,1Story,5,5,1965,1965,Gable,HdBoard,HdBoard,None,0.0,TA,CBlock,TA,Unf,Unf,1728.0,TA,1728,0,1728,0.0,0.0,2,0,6,TA,10,0,Detchd,1987.0,Unf,2.0,576.0,Y,0,0,0,0,0,none,11,2008,145000,43,43,2.0,0,41.95601851851852,11.884489021402711
828,906380210,RL,64.0,6762,Reg,Inside,CollgCr,1Fam,1Story,7,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,GLQ,Unf,1282.0,Ex,1290,0,1290,1.0,0.0,2,0,2,Gd,6,1,Attchd,2007.0,RFn,2.0,662.0,Y,168,0,0,0,0,none,5,2009,200000,2,2,3.0,168,77.76049766718506,12.206072645530174
1694,528106110,RL,105.0,15431,Reg,Inside,NridgHt,1Fam,1Story,10,5,2005,2006,Hip,VinylSd,VinylSd,BrkFace,400.0,Ex,PConc,Ex,GLQ,Unf,1994.0,Ex,2046,0,2046,1.0,0.0,2,1,2,Ex,7,2,Attchd,2005.0,Fin,3.0,878.0,Y,188,65,0,0,175,none,8,2007,450000,2,1,3.5,428,111.38613861386139,13.017002861746503
571,533213040,FV,34.0,3230,Reg,Inside,Somerst,TwnhsE,2Story,6,5,1999,1999,Gable,MetalSd,MetalSd,BrkFace,894.0,TA,PConc,Gd,GLQ,Unf,729.0,Gd,742,729,1471,0.0,0.0,2,1,3,TA,6,0,Detchd,1999.0,Unf,2.0,440.0,Y,0,24,0,0,0,none,3,2009,172500,10,10,2.5,24,78.4090909090909,12.058152515453552
1192,534177180,RL,90.0,10800,Reg,Inside,NWAmes,1Fam,2Story,6,7,1974,1997,Gable,HdBoard,HdBoard,None,0.0,TA,CBlock,TA,ALQ,Rec,1522.0,TA,1548,1066,2614,0.0,0.0,2,1,4,TA,9,1,Attchd,1974.0,RFn,2.0,624.0,Y,38,243,0,0,0,none,6,2008,240000,34,11,2.5,281,58.02707930367505,12.388394202324129
1806,528482090,FV,102.0,11143,IR1,Corner,Somerst,1Fam,2Story,8,5,2004,2005,Gable,CemntBd,CmentBd,None,0.0,Gd,PConc,Gd,Unf,Unf,1580.0,Ex,1580,886,2466,0.0,0.0,3,0,4,Gd,8,1,Attchd,2004.0,RFn,2.0,610.0,Y,159,214,0,0,0,none,12,2007,340000,3,2,3.0,373,84.03361344537815,12.736700896592344
962,916386140,RL,73.0,8925,IR1,Inside,Timber,1Fam,1Story,8,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,GLQ,Unf,1466.0,Ex,1466,0,1466,0.0,0.0,2,0,3,Gd,7,0,Attchd,2007.0,Fin,3.0,610.0,Y,100,18,0,0,0,none,7,2009,201000,2,2,2.0,118,68.55388813096862,12.211060187041213
2142,907203110,RL,120.0,10356,Reg,Corner,CollgCr,1Fam,1Story,5,6,1975,1975,Gable,HdBoard,HdBoard,None,0.0,TA,CBlock,TA,BLQ,Unf,969.0,TA,969,0,969,0.0,0.0,1,1,3,TA,5,0,Attchd,1975.0,Unf,2.0,440.0,Y,0,0,0,0,0,MnPrv,1,2007,122000,32,32,1.5,0,62.95149638802889,11.711776323715394
1648,527302090,RL,93.0,12299,Reg,Inside,NWAmes,1Fam,1Story,7,6,1978,1985,Gable,Plywood,Plywood,Stone,67.0,TA,CBlock,Gd,GLQ,Unf,1529.0,TA,1664,0,1664,1.0,0.0,2,0,3,Gd,7,1,Attchd,1978.0,Fin,2.0,663.0,Y,0,0,0,0,0,none,9,2007,213000,29,22,3.0,0,66.70842467898528,12.269047444691562
618,534475250,RL,90.0,9900,Reg,Inside,NAmes,1Fam,1Story,6,5,1967,1967,Gable,BrkComm,Brk Cmn,None,0.0,Gd,CBlock,TA,Rec,Unf,1680.0,TA,1691,0,1691,1.0,0.0,1,0,2,TA,5,0,Attchd,1967.0,Unf,2.0,550.0,Y,0,67,260,0,0,MnPrv,4,2009,175000,42,42,2.0,327,51.91337881934144,12.072541252905651
2108,906380200,RL,64.0,6762,Reg,Inside,CollgCr,1Fam,1Story,7,5,2007,2007,Gable,VinylSd,VinylSd,BrkFace,108.0,Gd,PConc,Gd,GLQ,Unf,1208.0,Ex,1208,0,1208,1.0,0.0,2,0,2,Gd,6,0,Attchd,2007.0,RFn,2.0,628.0,Y,105,54,0,0,0,none,9,2007,195400,0,0,3.0,159,80.87748344370861,12.182804018590819
772,905103070,RL,75.0,11625,Reg,Inside,Sawyer,1Fam,1Story,5,6,1967,1967,Hip,HdBoard,HdBoard,BrkFace,172.0,TA,CBlock,TA,BLQ,Unf,1052.0,TA,1052,0,1052,0.0,0.0,1,1,3,TA,6,1,Attchd,1984.0,Fin,1.0,668.0,Y,0,215,0,0,0,none,4,2009,113500,42,42,1.5,215,53.944866920152094,11.639558115903595
2672,903202120,RL,65.0,6435,Reg,Inside,BrkSide,1Fam,1.5Fin,6,5,1939,1950,Gable,MetalSd,MetalSd,None,0.0,TA,BrkTil,TA,Unf,Unf,972.0,Gd,972,605,1577,0.0,0.0,1,0,3,Fa,6,1,Detchd,1939.0,Unf,1.0,312.0,Y,0,0,0,0,0,none,10,2006,140200,67,56,1.0,0,55.00196155355041,11.850825253582627
2492,532376180,RL,65.0,8450,Reg,Inside,Sawyer,1Fam,1Story,5,6,1968,1968,Gable,Plywood,Plywood,BrkFace,90.0,TA,CBlock,TA,BLQ,Rec,882.0,TA,909,0,909,0.0,0.0,1,0,3,TA,5,0,Attchd,1968.0,Unf,1.0,294.0,Y,0,155,0,0,0,MnPrv,11,2006,116000,38,38,1.0,155,64.76828587381351,11.661345470088502
2903,921205050,RL,88.0,11577,Reg,Inside,Timber,1Fam,1Story,9,5,2005,2006,Hip,VinylSd,VinylSd,BrkFace,382.0,Ex,PConc,Gd,GLQ,Unf,1838.0,Ex,1838,0,1838,1.0,0.0,2,0,3,Ex,9,1,Attchd,2005.0,Fin,3.0,682.0,Y,161,225,0,0,0,none,9,2006,359900,1,0,3.0,386,97.90533188248095,12.793581494067123
2783,907201160,RL,50.0,8340,IR1,Inside,CollgCr,1Fam,2Story,6,6,1977,1977,Gable,HdBoard,Plywood,BrkFace,62.0,TA,CBlock,Gd,GLQ,Unf,675.0,TA,686,702,1388,0.0,0.0,1,1,3,TA,6,0,Attchd,1977.0,Unf,1.0,317.0,Y,406,36,0,0,0,none,12,2006,157500,29,29,1.5,442,76.3451284537082,11.967180737247824
786,905401100,RL,0.0,10708,IR1,Inside,ClearCr,1Fam,1Story,5,5,1955,1993,Hip,Wd Sdng,Wd Sdng,None,0.0,Gd,CBlock,TA,LwQ,BLQ,1617.0,Ex,1867,0,1867,1.0,0.0,1,0,2,TA,7,3,Attchd,1955.0,Fin,1.0,303.0,Y,476,0,0,0,142,GdWo,11,2009,190000,54,16,2.0,618,54.53501722158438,12.154779351142624
740,903230100,RM,60.0,6911,Reg,FR2,BrkSide,1Fam,1Story,5,5,1924,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,PConc,TA,LwQ,Unf,1145.0,TA,1301,0,1301,0.0,0.0,1,0,2,Fa,5,0,Detchd,1965.0,Unf,2.0,440.0,Y,0,0,0,0,0,none,10,2009,100000,85,59,1.0,0,40.88307440719542,11.512925464970229
2546,534403280,RL,80.0,8800,Reg,Inside,NAmes,1Fam,1Story,6,6,1964,1964,Hip,HdBoard,HdBoard,BrkFace,425.0,TA,CBlock,TA,BLQ,Unf,1251.0,TA,1251,0,1251,1.0,0.0,1,0,3,TA,6,2,Attchd,1964.0,RFn,1.0,461.0,Y,0,116,0,0,0,MnPrv,3,2006,160000,42,42,2.0,116,63.948840927258196,11.982929094215963
851,907194160,RL,65.0,10739,IR1,Inside,CollgCr,1Fam,1Story,7,5,2002,2001,Gable,VinylSd,VinylSd,BrkFace,68.0,Gd,PConc,Gd,GLQ,Unf,1431.0,Ex,1444,0,1444,1.0,0.0,2,0,3,Gd,6,0,Attchd,2002.0,RFn,2.0,577.0,Y,144,40,0,0,0,none,4,2009,203000,7,8,3.0,184,70.6086956521739,12.220961258023925
